INSERT INTO names (ID,name,type,gender) VALUES (0, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1791, Духов, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1792, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1793, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1794, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1795, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1796, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1797, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1798, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1799, Дай, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1800, Стивен, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1801, Том, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1802, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1803, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1804, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1805, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1806, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1807, ШЕРЛОК, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1808, ХОЛМС, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1809, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1810, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1811, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1812, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1813, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1814, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1815, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1816, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1817, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1818, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1819, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1820, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1821, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1822, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1823, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1824, Хэмиш, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1825, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1826, Грег, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1827, Грег, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1828, Хадсона, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1829, Флориду, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1830, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1831, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1832, ВИКТОРИИ, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1833, Гейл, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1834, Шарлотта, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1835, Робин, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1836, Вики, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1837, Оскар, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1838, Майк, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1839, Терри, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1840, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1841, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1842, Кларанс, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1843, Мэйбелин, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1844, Лаудер, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1845, Джордж, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1846, Дабы, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1847, Любой, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1848, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1849, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1850, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1851, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1852, Элизабет, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1853, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1854, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1855, Хэмиша, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1856, Ватсона, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1857, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1858, Хэмиш, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1859, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1860, Хэмиш, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1861, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1862, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1863, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1864, Хэмиш, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1865, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1866, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1867, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1868, Хенри, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1869, Хамфри, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1870, Хиггинс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1871, Хэмиш, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1872, Хэмиш, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1873, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1874, Хэмиш, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1875, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1876, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1877, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1878, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1879, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1880, Джанин, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1881, Джефф, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1882, Грег, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1883, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1884, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1885, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1886, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1887, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1888, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1889, Ай, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1890, Коль, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1891, Джеймс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1892, Шолто, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1893, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1894, Арчи, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1895, Шолто, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1896, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1897, Шолто, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1898, Шолто, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1899, Шолто, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1900, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1901, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1902, Шолто, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1903, Шолто, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1904, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1905, Джона, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1906, Джоном, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1907, Ватсоном, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1908, Рад, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1909, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1910, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1911, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1912, Джонатан, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1913, Смолл, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1914, Джонни, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1915, Шолто, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1916, Шолто, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1917, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1918, Шолто, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1919, Вау, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1920, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1921, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1922, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1923, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1924, Мери, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1925, Идите, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1926, Мэри, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1927, Бейкер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1928, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1929, МЭРИ, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1930, ДЖОНА, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1931, ШЕРЛОКА, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1932, ХОЛМСА, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1933, ВАТСОН, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1934, Магнуссен, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1935, Чарльз, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1936, Огустас, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1937, Магнуссен, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1938, Магнуссен, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1939, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1940, Магнуссен, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1941, Магнуссен, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1942, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1943, Хелен, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1944, Кэтрин, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1945, Ням, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1946, Смоллвуд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1947, Магнуссен, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1948, Магнуссен, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1949, Мэм, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1950, Бейкер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1951, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1952, Кейт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1953, Кейт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1954, Кейт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1955, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1956, Айзек, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1957, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1958, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1959, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1960, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1961, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1962, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1963, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1964, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1965, Айзек, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1966, Уитни, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1967, Айзек, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1968, Уитни, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1969, Вали, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1970, Дай, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1971, Айзек, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1972, Уитни, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1973, Айзек, имя, муж);
